#chrom	blockRange	AAAA	AABA	ABAA	ABBA	BAAA	BABA	BBAA	BBBA
19	2702	60	75	60	75	60	75	60	75
19	2703	82	62	82	62	82	62	82	62
19	2704	92	65	92	65	92	65	92	65
19	2705	47	47	47	47	47	47	47	47
19	2706	31	44	31	44	31	44	31	44
19	2707	39	77	39	77	39	77	39	77
19	2708	50	62	50	62	50	62	50	62
19	2709	49	85	49	85	49	85	49	85
19	2710	68	65	68	65	68	65	68	65
19	2711	82	90	82	90	82	90	82	90
19	2712	64	74	64	74	64	74	64	74
19	2713	99	81	99	81	99	81	99	81
19	2714	75	66	75	66	75	66	75	66
19	2715	78	64	78	64	78	64	78	64
19	2716	108	89	108	89	108	89	108	89
19	2717	82	91	82	91	82	91	82	91
19	2718	80	74	80	74	80	74	80	74
19	2719	89	82	89	82	89	82	89	82
19	2720	86	120	86	120	86	120	86	120
19	2721	79	86	79	86	79	86	79	86
19	2722	126	89	126	89	126	89	126	89
19	2723	73	71	73	71	73	71	73	71
19	2724	50	59	50	59	50	59	50	59
19	2725	64	55	64	55	64	55	64	55
19	2726	67	68	67	68	67	68	67	68
19	2727	60	61	60	61	60	61	60	61
19	2728	60	75	60	75	60	75	60	75
19	2729	90	82	90	82	90	82	90	82
19	2730	56	77	56	77	56	77	56	77
19	2731	100	87	100	87	100	87	100	87
19	2732	54	91	54	91	54	91	54	91
19	2733	82	76	82	76	82	76	82	76
19	2734	51	67	51	67	51	67	51	67
19	2735	98	54	98	54	98	54	98	54
19	2736	59	51	59	51	59	51	59	51
19	2737	65	71	65	71	65	71	65	71
19	2738	64	57	64	57	64	57	64	57
19	2739	53	54	53	54	53	54	53	54
19	2740	56	37	56	37	56	37	56	37
19	2741	72	65	72	65	72	65	72	65
19	2742	58	69	58	69	58	69	58	69
19	2743	98	128	98	128	98	128	98	128
19	2744	77	72	77	72	77	72	77	72
19	2745	58	70	58	70	58	70	58	70
19	2746	83	105	83	105	83	105	83	105
19	2747	74	91	74	91	74	91	74	91
19	2748	68	103	68	103	68	103	68	103
19	2749	75	112	75	112	75	112	75	112
19	2750	72	68	72	68	72	68	72	68
19	2751	60	86	60	86	60	86	60	86
19	2752	61	83	61	83	61	83	61	83
19	2753	86	92	86	92	86	92	86	92
19	2754	78	87	78	87	78	87	78	87
19	2755	92	73	92	73	92	73	92	73
19	2756	56	64	56	64	56	64	56	64
19	2757	81	95	81	95	81	95	81	95
19	2758	79	81	79	81	79	81	79	81
19	2759	59	76	59	76	59	76	59	76
19	2760	56	68	56	68	56	68	56	68
19	2761	91	114	91	114	91	114	91	114
19	2762	66	99	66	99	66	99	66	99
19	2763	54	56	54	56	54	56	54	56
19	2764	48	40	48	40	48	40	48	40
19	2765	46	103	46	103	46	103	46	103
19	2766	98	90	98	90	98	90	98	90
19	2767	67	83	67	83	67	83	67	83
19	2768	82	106	82	106	82	106	82	106
19	2769	95	59	95	59	95	59	95	59
19	2770	65	63	65	63	65	63	65	63
19	2771	61	58	61	58	61	58	61	58
19	2772	67	76	67	76	67	76	67	76
19	2773	52	66	52	66	52	66	52	66
19	2774	74	70	74	70	74	70	74	70
19	2775	66	85	66	85	66	85	66	85
19	2776	82	91	82	91	82	91	82	91
19	2777	81	90	81	90	81	90	81	90
19	2778	57	74	57	74	57	74	57	74
19	2779	76	68	76	68	76	68	76	68
19	2780	69	70	69	70	69	70	69	70
19	2781	80	73	80	73	80	73	80	73
19	2782	46	70	46	70	46	70	46	70
19	2783	64	80	64	80	64	80	64	80
19	2784	118	96	118	96	118	96	118	96
19	2785	90	93	90	93	90	93	90	93
19	2786	87	67	87	67	87	67	87	67
19	2787	113	83	113	83	113	83	113	83
19	2788	83	70	83	70	83	70	83	70
19	2789	73	88	73	88	73	88	73	88
19	2790	106	73	106	73	106	73	106	73
19	2791	60	63	60	63	60	63	60	63
19	2792	60	48	60	48	60	48	60	48
19	2793	54	33	54	33	54	33	54	33
19	2794	71	60	71	60	71	60	71	60
19	2795	93	70	93	70	93	70	93	70
19	2796	75	76	75	76	75	76	75	76
19	2797	88	88	88	88	88	88	88	88
19	2798	46	91	46	91	46	91	46	91
19	2799	54	56	54	56	54	56	54	56
19	2800	47	60	47	60	47	60	47	60
19	2801	63	86	63	86	63	86	63	86
19	2802	85	133	85	133	85	133	85	133
19	2803	88	79	88	79	88	79	88	79
19	2804	111	80	111	80	111	80	111	80
19	2805	104	88	104	88	104	88	104	88
19	2806	99	107	99	107	99	107	99	107
19	2807	119	127	119	127	119	127	119	127
20	2808	88	109	88	109	88	109	88	109
20	2809	48	41	48	41	48	41	48	41
20	2810	31	48	31	48	31	48	31	48
20	2811	37	51	37	51	37	51	37	51
20	2812	44	43	44	43	44	43	44	43
20	2813	88	89	88	89	88	89	88	89
20	2814	41	38	41	38	41	38	41	38
20	2815	47	52	47	52	47	52	47	52
20	2816	39	59	39	59	39	59	39	59
20	2817	52	46	52	46	52	46	52	46
20	2818	54	64	54	64	54	64	54	64
20	2819	55	67	55	67	55	67	55	67
20	2820	38	61	38	61	38	61	38	61
20	2821	72	79	72	79	72	79	72	79
20	2822	62	78	62	78	62	78	62	78
20	2823	21	47	21	47	21	47	21	47
20	2824	56	41	56	41	56	41	56	41
20	2825	66	68	66	68	66	68	66	68
20	2826	41	60	41	60	41	60	41	60
20	2827	65	57	65	57	65	57	65	57
20	2828	69	58	69	58	69	58	69	58
20	2829	54	63	54	63	54	63	54	63
20	2830	60	62	60	62	60	62	60	62
20	2831	60	63	60	63	60	63	60	63
20	2832	42	56	42	56	42	56	42	56
20	2833	47	57	47	57	47	57	47	57
20	2834	85	77	85	77	85	77	85	77
20	2835	70	72	70	72	70	72	70	72
20	2836	44	76	44	76	44	76	44	76
20	2837	55	60	55	60	55	60	55	60
20	2838	61	26	61	26	61	26	61	26
20	2839	51	85	51	85	51	85	51	85
20	2840	86	64	86	64	86	64	86	64
20	2841	87	70	87	70	87	70	87	70
20	2842	89	109	89	109	89	109	89	109
20	2843	70	62	70	62	70	62	70	62
20	2844	74	52	74	52	74	52	74	52
20	2845	65	59	65	59	65	59	65	59
20	2846	47	87	47	87	47	87	47	87
20	2847	68	54	68	54	68	54	68	54
20	2848	58	44	58	44	58	44	58	44
20	2849	37	48	37	48	37	48	37	48
20	2850	61	28	61	28	61	28	61	28
20	2851	55	51	55	51	55	51	55	51
20	2852	73	55	73	55	73	55	73	55
20	2853	61	109	61	109	61	109	61	109
20	2854	57	60	57	60	57	60	57	60
20	2855	39	46	39	46	39	46	39	46
20	2856	45	51	45	51	45	51	45	51
20	2857	60	66	60	66	60	66	60	66
20	2858	88	123	88	123	88	123	88	123
20	2859	72	82	72	82	72	82	72	82
20	2860	83	75	83	75	83	75	83	75
20	2861	56	38	56	38	56	38	56	38
20	2862	81	76	81	76	81	76	81	76
20	2863	34	68	34	68	34	68	34	68
20	2864	53	54	53	54	53	54	53	54
20	2865	50	55	50	55	50	55	50	55
20	2866	57	86	57	86	57	86	57	86
20	2867	58	52	58	52	58	52	58	52
20	2868	60	85	60	85	60	85	60	85
20	2869	66	49	66	49	66	49	66	49
20	2870	41	73	41	73	41	73	41	73
20	2871	74	70	74	70	74	70	74	70
20	2872	61	98	61	98	61	98	61	98
20	2873	92	79	92	79	92	79	92	79
20	2874	65	74	65	74	65	74	65	74
20	2875	56	49	56	49	56	49	56	49
20	2876	65	35	65	35	65	35	65	35
20	2877	21	41	21	41	21	41	21	41
20	2878	32	47	32	47	32	47	32	47
20	2879	47	81	47	81	47	81	47	81
20	2880	76	44	76	44	76	44	76	44
20	2881	67	81	67	81	67	81	67	81
20	2882	65	43	65	43	65	43	65	43
20	2883	52	42	52	42	52	42	52	42
20	2884	55	68	55	68	55	68	55	68
20	2885	44	39	44	39	44	39	44	39
20	2886	42	47	42	47	42	47	42	47
20	2887	44	72	44	72	44	72	44	72
20	2888	76	103	76	103	76	103	76	103
20	2889	47	128	47	128	47	128	47	128
20	2890	64	72	64	72	64	72	64	72
20	2891	55	40	55	40	55	40	55	40
20	2892	67	74	67	74	67	74	67	74
20	2893	77	85	77	85	77	85	77	85
20	2894	57	85	57	85	57	85	57	85
20	2895	43	93	43	93	43	93	43	93
20	2896	92	63	92	63	92	63	92	63
20	2897	63	59	63	59	63	59	63	59
20	2898	61	99	61	99	61	99	61	99
20	2899	64	61	64	61	64	61	64	61
20	2900	75	100	75	100	75	100	75	100
20	2901	43	41	43	41	43	41	43	41
20	2902	113	128	113	128	113	128	113	128
20	2903	67	99	67	99	67	99	67	99
20	2904	57	56	57	56	57	56	57	56
20	2905	38	62	38	62	38	62	38	62
20	2906	55	49	55	49	55	49	55	49
20	2907	81	98	81	98	81	98	81	98
20	2908	50	91	50	91	50	91	50	91
20	2909	68	96	68	96	68	96	68	96
20	2910	61	106	61	106	61	106	61	106
20	2911	79	109	79	109	79	109	79	109
20	2912	69	104	69	104	69	104	69	104
20	2913	69	117	69	117	69	117	69	117
20	2914	45	72	45	72	45	72	45	72
20	2915	68	94	68	94	68	94	68	94
20	2916	108	92	108	92	108	92	108	92
20	2917	75	126	75	126	75	126	75	126
20	2918	70	89	70	89	70	89	70	89
20	2919	87	99	87	99	87	99	87	99
20	2920	128	85	128	85	128	85	128	85
20	2921	81	86	81	86	81	86	81	86
20	2922	143	140	143	140	143	140	143	140
20	2923	135	131	135	131	135	131	135	131
21	2924	64	93	64	93	64	93	64	93
21	2925	49	34	49	34	49	34	49	34
21	2926	45	93	45	93	45	93	45	93
21	2927	78	100	78	100	78	100	78	100
21	2928	53	80	53	80	53	80	53	80
21	2929	160	53	160	53	160	53	160	53
21	2930	72	70	72	70	72	70	72	70
21	2931	71	53	71	53	71	53	71	53
21	2932	70	81	70	81	70	81	70	81
21	2933	60	36	60	36	60	36	60	36
21	2934	40	56	40	56	40	56	40	56
21	2935	16	30	16	30	16	30	16	30
21	2936	52	64	52	64	52	64	52	64
21	2937	55	50	55	50	55	50	55	50
21	2938	65	66	65	66	65	66	65	66
21	2939	79	70	79	70	79	70	79	70
21	2940	47	51	47	51	47	51	47	51
21	2941	38	64	38	64	38	64	38	64
21	2942	61	76	61	76	61	76	61	76
21	2943	58	107	58	107	58	107	58	107
21	2944	78	78	78	78	78	78	78	78
21	2945	61	117	61	117	61	117	61	117
21	2946	60	78	60	78	60	78	60	78
21	2947	70	64	70	64	70	64	70	64
21	2948	62	78	62	78	62	78	62	78
21	2949	41	48	41	48	41	48	41	48
21	2950	70	90	70	90	70	90	70	90
21	2951	53	53	53	53	53	53	53	53
21	2952	42	63	42	63	42	63	42	63
21	2953	51	68	51	68	51	68	51	68
21	2954	57	46	57	46	57	46	57	46
21	2955	66	80	66	80	66	80	66	80
21	2956	57	90	57	90	57	90	57	90
21	2957	70	87	70	87	70	87	70	87
21	2958	95	104	95	104	95	104	95	104
21	2959	77	79	77	79	77	79	77	79
21	2960	104	68	104	68	104	68	104	68
21	2961	70	87	70	87	70	87	70	87
21	2962	57	64	57	64	57	64	57	64
21	2963	42	62	42	62	42	62	42	62
21	2964	62	48	62	48	62	48	62	48
21	2965	85	95	85	95	85	95	85	95
21	2966	81	71	81	71	81	71	81	71
21	2967	152	79	152	79	152	79	152	79
21	2968	64	63	64	63	64	63	64	63
21	2969	67	63	67	63	67	63	67	63
21	2970	61	54	61	54	61	54	61	54
21	2971	44	65	44	65	44	65	44	65
21	2972	62	46	62	46	62	46	62	46
21	2973	65	78	65	78	65	78	65	78
21	2974	82	51	82	51	82	51	82	51
21	2975	49	60	49	60	49	60	49	60
21	2976	49	82	49	82	49	82	49	82
21	2977	126	90	126	90	126	90	126	90
21	2978	74	96	74	96	74	96	74	96
21	2979	98	124	98	124	98	124	98	124
21	2980	92	135	92	135	92	135	92	135
21	2981	96	106	96	106	96	106	96	106
21	2982	110	122	110	122	110	122	110	122
21	2983	65	56	65	56	65	56	65	56
21	2984	141	81	141	81	141	81	141	81
21	2985	118	91	118	91	118	91	118	91
21	2986	81	60	81	60	81	60	81	60
21	2987	48	51	48	51	48	51	48	51
21	2988	68	76	68	76	68	76	68	76
21	2989	109	117	109	117	109	117	109	117
21	2990	60	72	60	72	60	72	60	72
21	2991	81	72	81	72	81	72	81	72
21	2992	74	88	74	88	74	88	74	88
21	2993	69	76	69	76	69	76	69	76
21	2994	86	90	86	90	86	90	86	90
21	2995	90	101	90	101	90	101	90	101
21	2996	49	77	49	77	49	77	49	77
21	2997	81	88	81	88	81	88	81	88
21	2998	71	106	71	106	71	106	71	106
21	2999	62	83	62	83	62	83	62	83
21	3000	47	66	47	66	47	66	47	66
21	3001	20	46	20	46	20	46	20	46
21	3002	28	30	28	30	28	30	28	30
21	3003	60	103	60	103	60	103	60	103
21	3004	57	65	57	65	57	65	57	65
21	3005	73	93	73	93	73	93	73	93
21	3006	62	64	62	64	62	64	62	64
21	3007	71	101	71	101	71	101	71	101
21	3008	95	96	95	96	95	96	95	96
21	3009	90	74	90	74	90	74	90	74
21	3010	59	91	59	91	59	91	59	91
21	3011	78	55	78	55	78	55	78	55
21	3012	67	72	67	72	67	72	67	72
21	3013	92	89	92	89	92	89	92	89
21	3014	114	142	114	142	114	142	114	142
21	3015	98	117	98	117	98	117	98	117
21	3016	88	103	88	103	88	103	88	103
21	3017	101	126	101	126	101	126	101	126
21	3018	105	101	105	101	105	101	105	101
21	3019	73	89	73	89	73	89	73	89
21	3020	70	88	70	88	70	88	70	88
21	3021	67	57	67	57	67	57	67	57
21	3022	95	94	95	94	95	94	95	94
21	3023	73	101	73	101	73	101	73	101
21	3024	101	141	101	141	101	141	101	141
22	3025	122	164	122	164	122	164	122	164
22	3026	46	62	46	62	46	62	46	62
22	3027	44	35	44	35	44	35	44	35
22	3028	44	60	44	60	44	60	44	60
22	3029	50	48	50	48	50	48	50	48
22	3030	48	50	48	50	48	50	48	50
22	3031	41	84	41	84	41	84	41	84
22	3032	47	71	47	71	47	71	47	71
22	3033	43	53	43	53	43	53	43	53
22	3034	45	49	45	49	45	49	45	49
22	3035	56	55	56	55	56	55	56	55
22	3036	55	69	55	69	55	69	55	69
22	3037	52	41	52	41	52	41	52	41
22	3038	47	55	47	55	47	55	47	55
22	3039	58	62	58	62	58	62	58	62
22	3040	74	71	74	71	74	71	74	71
22	3041	36	31	36	31	36	31	36	31
22	3042	62	60	62	60	62	60	62	60
22	3043	58	52	58	52	58	52	58	52
22	3044	48	59	48	59	48	59	48	59
22	3045	48	37	48	37	48	37	48	37
22	3046	59	51	59	51	59	51	59	51
22	3047	66	68	66	68	66	68	66	68
22	3048	61	58	61	58	61	58	61	58
22	3049	61	62	61	62	61	62	61	62
22	3050	82	59	82	59	82	59	82	59
22	3051	73	95	73	95	73	95	73	95
22	3052	65	75	65	75	65	75	65	75
22	3053	55	100	55	100	55	100	55	100
22	3054	66	88	66	88	66	88	66	88
22	3055	50	68	50	68	50	68	50	68
22	3056	52	69	52	69	52	69	52	69
22	3057	62	93	62	93	62	93	62	93
22	3058	56	50	56	50	56	50	56	50
22	3059	55	73	55	73	55	73	55	73
22	3060	76	106	76	106	76	106	76	106
22	3061	58	72	58	72	58	72	58	72
22	3062	65	97	65	97	65	97	65	97
22	3063	65	57	65	57	65	57	65	57
22	3064	59	84	59	84	59	84	59	84
22	3065	65	61	65	61	65	61	65	61
22	3066	81	69	81	69	81	69	81	69
22	3067	41	56	41	56	41	56	41	56
22	3068	55	56	55	56	55	56	55	56
22	3069	70	61	70	61	70	61	70	61
22	3070	105	101	105	101	105	101	105	101
22	3071	70	81	70	81	70	81	70	81
22	3072	73	69	73	69	73	69	73	69
22	3073	80	89	80	89	80	89	80	89
22	3074	112	76	112	76	112	76	112	76
22	3075	71	63	71	63	71	63	71	63
22	3076	57	67	57	67	57	67	57	67
22	3077	40	49	40	49	40	49	40	49
22	3078	53	53	53	53	53	53	53	53
22	3079	71	93	71	93	71	93	71	93
22	3080	41	61	41	61	41	61	41	61
22	3081	30	67	30	67	30	67	30	67
22	3082	125	95	125	95	125	95	125	95
22	3083	65	97	65	97	65	97	65	97
22	3084	71	52	71	52	71	52	71	52
22	3085	59	67	59	67	59	67	59	67
22	3086	36	40	36	40	36	40	36	40
22	3087	53	105	53	105	53	105	53	105
22	3088	66	53	66	53	66	53	66	53
22	3089	55	76	55	76	55	76	55	76
22	3090	73	57	73	57	73	57	73	57
22	3091	56	63	56	63	56	63	56	63
22	3092	51	86	51	86	51	86	51	86
22	3093	66	84	66	84	66	84	66	84
22	3094	72	73	72	73	72	73	72	73
22	3095	80	88	80	88	80	88	80	88
22	3096	76	89	76	89	76	89	76	89
22	3097	95	71	95	71	95	71	95	71
22	3098	73	73	73	73	73	73	73	73
22	3099	107	96	107	96	107	96	107	96
22	3100	111	88	111	88	111	88	111	88
22	3101	102	113	102	113	102	113	102	113
22	3102	106	122	106	122	106	122	106	122
22	3103	74	105	74	105	74	105	74	105
22	3104	88	82	88	82	88	82	88	82
22	3105	109	108	109	108	109	108	109	108
22	3106	81	88	81	88	81	88	81	88
22	3107	79	101	79	101	79	101	79	101
22	3108	91	110	91	110	91	110	91	110
22	3109	58	68	58	68	58	68	58	68
22	3110	66	89	66	89	66	89	66	89
22	3111	78	84	78	84	78	84	78	84
22	3112	55	72	55	72	55	72	55	72
22	3113	63	70	63	70	63	70	63	70
22	3114	57	66	57	66	57	66	57	66
22	3115	48	68	48	68	48	68	48	68
22	3116	66	68	66	68	66	68	66	68
22	3117	114	131	114	131	114	131	114	131
22	3118	47	48	47	48	47	48	47	48
22	3119	50	87	50	87	50	87	50	87
22	3120	55	51	55	51	55	51	55	51
22	3121	71	108	71	108	71	108	71	108
22	3122	79	94	79	94	79	94	79	94
22	3123	43	100	43	100	43	100	43	100
22	3124	40	76	40	76	40	76	40	76
22	3125	76	56	76	56	76	56	76	56
22	3126	44	72	44	72	44	72	44	72
22	3127	83	58	83	58	83	58	83	58
22	3128	57	70	57	70	57	70	57	70
22	3129	71	63	71	63	71	63	71	63
22	3130	64	73	64	73	64	73	64	73
22	3131	74	59	74	59	74	59	74	59
22	3132	76	58	76	58	76	58	76	58
22	3133	84	88	84	88	84	88	84	88
22	3134	58	75	58	75	58	75	58	75
22	3135	48	66	48	66	48	66	48	66
22	3136	60	65	60	65	60	65	60	65
22	3137	53	77	53	77	53	77	53	77
22	3138	75	95	75	95	75	95	75	95
22	3139	76	71	76	71	76	71	76	71
22	3140	81	63	81	63	81	63	81	63
22	3141	66	41	66	41	66	41	66	41
22	3142	98	80	98	80	98	80	98	80
22	3143	48	51	48	51	48	51	48	51
22	3144	44	75	44	75	44	75	44	75
22	3145	76	99	76	99	76	99	76	99
22	3146	74	76	74	76	74	76	74	76
23	3147	132	145	132	145	132	145	132	145
23	3148	63	50	63	50	63	50	63	50
23	3149	88	80	88	80	88	80	88	80
23	3150	73	50	73	50	73	50	73	50
23	3151	71	36	71	36	71	36	71	36
23	3152	69	34	69	34	69	34	69	34
23	3153	117	53	117	53	117	53	117	53
23	3154	78	80	78	80	78	80	78	80
23	3155	48	57	48	57	48	57	48	57
23	3156	83	70	83	70	83	70	83	70
23	3157	89	44	89	44	89	44	89	44
23	3158	57	54	57	54	57	54	57	54
23	3159	42	54	42	54	42	54	42	54
23	3160	94	61	94	61	94	61	94	61
23	3161	101	60	101	60	101	60	101	60
23	3162	41	52	41	52	41	52	41	52
23	3163	83	64	83	64	83	64	83	64
23	3164	55	94	55	94	55	94	55	94
23	3165	106	93	106	93	106	93	106	93
23	3166	61	64	61	64	61	64	61	64
23	3167	57	46	57	46	57	46	57	46
23	3168	71	80	71	80	71	80	71	80
23	3169	74	76	74	76	74	76	74	76
23	3170	59	63	59	63	59	63	59	63
23	3171	96	80	96	80	96	80	96	80
23	3172	93	84	93	84	93	84	93	84
23	3173	52	84	52	84	52	84	52	84
23	3174	43	70	43	70	43	70	43	70
23	3175	64	58	64	58	64	58	64	58
23	3176	65	67	65	67	65	67	65	67
23	3177	74	81	74	81	74	81	74	81
23	3178	55	44	55	44	55	44	55	44
23	3179	38	74	38	74	38	74	38	74
23	3180	42	53	42	53	42	53	42	53
23	3181	37	75	37	75	37	75	37	75
23	3182	75	70	75	70	75	70	75	70
23	3183	61	58	61	58	61	58	61	58
23	3184	70	64	70	64	70	64	70	64
23	3185	72	73	72	73	72	73	72	73
23	3186	61	62	61	62	61	62	61	62
23	3187	97	62	97	62	97	62	97	62
23	3188	48	42	48	42	48	42	48	42
23	3189	70	84	70	84	70	84	70	84
23	3190	61	79	61	79	61	79	61	79
23	3191	65	77	65	77	65	77	65	77
23	3192	53	49	53	49	53	49	53	49
23	3193	69	57	69	57	69	57	69	57
23	3194	47	76	47	76	47	76	47	76
23	3195	52	64	52	64	52	64	52	64
23	3196	49	46	49	46	49	46	49	46
23	3197	65	67	65	67	65	67	65	67
23	3198	50	53	50	53	50	53	50	53
23	3199	46	64	46	64	46	64	46	64
23	3200	37	63	37	63	37	63	37	63
23	3201	46	77	46	77	46	77	46	77
23	3202	56	84	56	84	56	84	56	84
23	3203	49	65	49	65	49	65	49	65
23	3204	57	60	57	60	57	60	57	60
23	3205	49	53	49	53	49	53	49	53
23	3206	89	73	89	73	89	73	89	73
23	3207	43	41	43	41	43	41	43	41
23	3208	63	45	63	45	63	45	63	45
23	3209	59	87	59	87	59	87	59	87
23	3210	55	69	55	69	55	69	55	69
23	3211	39	29	39	29	39	29	39	29
23	3212	47	58	47	58	47	58	47	58
23	3213	42	76	42	76	42	76	42	76
23	3214	59	59	59	59	59	59	59	59
23	3215	68	53	68	53	68	53	68	53
23	3216	87	76	87	76	87	76	87	76
23	3217	95	105	95	105	95	105	95	105
23	3218	55	94	55	94	55	94	55	94
23	3219	37	67	37	67	37	67	37	67
23	3220	51	75	51	75	51	75	51	75
23	3221	66	68	66	68	66	68	66	68
23	3222	98	61	98	61	98	61	98	61
23	3223	44	58	44	58	44	58	44	58
23	3224	69	81	69	81	69	81	69	81
23	3225	43	62	43	62	43	62	43	62
23	3226	106	58	106	58	106	58	106	58
23	3227	108	79	108	79	108	79	108	79
23	3228	73	89	73	89	73	89	73	89
23	3229	66	80	66	80	66	80	66	80
23	3230	80	61	80	61	80	61	80	61
23	3231	81	73	81	73	81	73	81	73
23	3232	46	54	46	54	46	54	46	54
23	3233	73	72	73	72	73	72	73	72
23	3234	53	83	53	83	53	83	53	83
23	3235	98	78	98	78	98	78	98	78
23	3236	78	79	78	79	78	79	78	79
23	3237	77	102	77	102	77	102	77	102
23	3238	87	95	87	95	87	95	87	95
23	3239	76	83	76	83	76	83	76	83
23	3240	61	69	61	69	61	69	61	69
23	3241	111	74	111	74	111	74	111	74
23	3242	56	78	56	78	56	78	56	78
23	3243	81	85	81	85	81	85	81	85
23	3244	73	90	73	90	73	90	73	90
23	3245	92	125	92	125	92	125	92	125
23	3246	94	88	94	88	94	88	94	88
23	3247	89	72	89	72	89	72	89	72
23	3248	82	133	82	133	82	133	82	133
23	3249	109	100	109	100	109	100	109	100
23	3250	81	64	81	64	81	64	81	64
24	3251	140	168	140	168	140	168	140	168
24	3252	69	61	69	61	69	61	69	61
24	3253	28	48	28	48	28	48	28	48
24	3254	52	61	52	61	52	61	52	61
24	3255	50	42	50	42	50	42	50	42
24	3256	31	43	31	43	31	43	31	43
24	3257	28	44	28	44	28	44	28	44
24	3258	25	43	25	43	25	43	25	43
24	3259	43	56	43	56	43	56	43	56
24	3260	48	92	48	92	48	92	48	92
24	3261	47	52	47	52	47	52	47	52
24	3262	45	88	45	88	45	88	45	88
24	3263	61	57	61	57	61	57	61	57
24	3264	73	67	73	67	73	67	73	67
24	3265	49	48	49	48	49	48	49	48
24	3266	78	96	78	96	78	96	78	96
24	3267	45	60	45	60	45	60	45	60
24	3268	66	70	66	70	66	70	66	70
24	3269	51	56	51	56	51	56	51	56
24	3270	75	54	75	54	75	54	75	54
24	3271	101	88	101	88	101	88	101	88
24	3272	73	75	73	75	73	75	73	75
24	3273	64	57	64	57	64	57	64	57
24	3274	34	60	34	60	34	60	34	60
24	3275	76	52	76	52	76	52	76	52
24	3276	60	62	60	62	60	62	60	62
24	3277	63	70	63	70	63	70	63	70
24	3278	52	66	52	66	52	66	52	66
24	3279	63	89	63	89	63	89	63	89
24	3280	59	61	59	61	59	61	59	61
24	3281	88	64	88	64	88	64	88	64
24	3282	57	72	57	72	57	72	57	72
24	3283	75	92	75	92	75	92	75	92
24	3284	76	84	76	84	76	84	76	84
24	3285	53	85	53	85	53	85	53	85
24	3286	39	69	39	69	39	69	39	69
24	3287	70	84	70	84	70	84	70	84
24	3288	73	82	73	82	73	82	73	82
24	3289	84	95	84	95	84	95	84	95
24	3290	73	70	73	70	73	70	73	70
24	3291	58	76	58	76	58	76	58	76
24	3292	79	119	79	119	79	119	79	119
24	3293	52	77	52	77	52	77	52	77
24	3294	53	56	53	56	53	56	53	56
24	3295	55	57	55	57	55	57	55	57
24	3296	54	96	54	96	54	96	54	96
24	3297	59	103	59	103	59	103	59	103
24	3298	81	98	81	98	81	98	81	98
24	3299	47	62	47	62	47	62	47	62
24	3300	69	82	69	82	69	82	69	82
24	3301	52	57	52	57	52	57	52	57
24	3302	74	80	74	80	74	80	74	80
24	3303	38	61	38	61	38	61	38	61
24	3304	57	97	57	97	57	97	57	97
24	3305	69	79	69	79	69	79	69	79
24	3306	70	69	70	69	70	69	70	69
24	3307	46	76	46	76	46	76	46	76
24	3308	56	57	56	57	56	57	56	57
24	3309	67	78	67	78	67	78	67	78
24	3310	53	85	53	85	53	85	53	85
24	3311	35	51	35	51	35	51	35	51
24	3312	44	50	44	50	44	50	44	50
24	3313	59	48	59	48	59	48	59	48
24	3314	44	82	44	82	44	82	44	82
24	3315	64	71	64	71	64	71	64	71
24	3316	53	59	53	59	53	59	53	59
24	3317	71	80	71	80	71	80	71	80
24	3318	89	90	89	90	89	90	89	90
24	3319	76	93	76	93	76	93	76	93
24	3320	63	95	63	95	63	95	63	95
24	3321	79	121	79	121	79	121	79	121
24	3322	87	97	87	97	87	97	87	97
24	3323	62	75	62	75	62	75	62	75
24	3324	57	61	57	61	57	61	57	61
24	3325	62	70	62	70	62	70	62	70
24	3326	98	105	98	105	98	105	98	105
24	3327	62	98	62	98	62	98	62	98
24	3328	58	63	58	63	58	63	58	63
24	3329	48	66	48	66	48	66	48	66
24	3330	76	99	76	99	76	99	76	99
24	3331	70	51	70	51	70	51	70	51
24	3332	70	84	70	84	70	84	70	84
24	3333	56	104	56	104	56	104	56	104
24	3334	129	135	129	135	129	135	129	135
24	3335	86	139	86	139	86	139	86	139
24	3336	68	115	68	115	68	115	68	115
24	3337	58	55	58	55	58	55	58	55
24	3338	44	79	44	79	44	79	44	79
24	3339	110	96	110	96	110	96	110	96
24	3340	90	118	90	118	90	118	90	118
24	3341	120	128	120	128	120	128	120	128
24	3342	198	184	198	184	198	184	198	184
24	3343	150	146	150	146	150	146	150	146
24	3344	162	194	162	194	162	194	162	194
24	3345	101	141	101	141	101	141	101	141
25	3346	103	168	103	168	103	168	103	168
25	3347	42	41	42	41	42	41	42	41
25	3348	34	70	34	70	34	70	34	70
25	3349	50	34	50	34	50	34	50	34
25	3350	58	70	58	70	58	70	58	70
25	3351	45	71	45	71	45	71	45	71
25	3352	40	65	40	65	40	65	40	65
25	3353	47	50	47	50	47	50	47	50
25	3354	31	59	31	59	31	59	31	59
25	3355	54	45	54	45	54	45	54	45
25	3356	48	31	48	31	48	31	48	31
25	3357	45	46	45	46	45	46	45	46
25	3358	69	71	69	71	69	71	69	71
25	3359	48	58	48	58	48	58	48	58
25	3360	44	44	44	44	44	44	44	44
25	3361	58	57	58	57	58	57	58	57
25	3362	40	53	40	53	40	53	40	53
25	3363	68	68	68	68	68	68	68	68
25	3364	43	30	43	30	43	30	43	30
25	3365	88	69	88	69	88	69	88	69
